ID,y
773,0.007304538
774,0.040332157
776,0.013126322
777,0.018034156
778,0.005975666
779,0.008940114
780,0.0025972049
781,0.038686644
786,0.059118174
788,0.0056055295
794,0.025104309
796,0.22930907
801,0.12996009
802,0.030693524
803,0.0039038626
804,0.0033332454
805,0.0052058822
809,0.044346955
810,0.042638842
817,0.013109872
819,0.0134788165
821,0.008919292
824,0.2611015
825,0.014927581
826,0.23292238
830,0.013243269
831,0.016295092
832,0.0070669595
833,0.014440256
837,0.018518701
839,0.0019998814
840,0.0032430969
841,0.042943086
842,0.0019978143
843,0.009610745
844,0.09034143
845,0.013913234
848,0.029339982
853,0.017569277
854,0.001915364
855,0.0034661286
856,0.011452974
861,0.0040371763
865,0.016716424
866,0.0021644146
867,0.016008554
870,0.0034837238
871,0.03931202
872,0.010001533
873,0.012902132
874,0.040412705
875,0.002265142
876,0.0051766816
879,0.012807672
880,0.0031850971
883,0.017570741
884,0.008164376
886,0.028880663
890,0.0034731224
892,0.051751062
893,0.031304657
894,0.024149472
895,0.033068493
896,0.032779373
897,0.0028716307
899,0.26824856
900,0.012993683
901,0.011296955
902,0.2995257
905,0.011253158
912,0.081108354
914,0.22970878
915,0.0656673
917,0.05037708
918,0.004277776
919,0.012090654
921,0.0035520517
922,0.017714456
923,0.0044783456
926,0.002413176
929,0.014805773
930,0.009216369
931,0.08695091
937,0.0032630018
938,0.017802605
939,0.033124387
941,0.04046514
946,0.014934657
947,0.015222409
950,0.0046555055
951,0.003797404
952,0.021212464
953,0.024321826
954,0.001752405
955,0.011142763
956,0.21148764
957,0.03428348
960,0.036313437
963,0.28914326
966,0.033003103
969,0.019423652
971,0.008267117
972,0.0033481666
975,0.01068875
980,0.01667015
982,0.1300839
983,0.0022172884
985,0.12086908
987,0.0037540793
988,0.0056554847
991,0.013503059
992,0.0020643983
995,0.18107992
996,0.0050055254
998,0.0027081163
1001,0.1841425
1002,0.009221426
1004,0.012068939
1005,0.065640196
1010,0.0025596665
1011,0.0033067788
1012,0.0034369163
1013,0.041371554
1014,0.014033806
1015,0.06550406
1016,0.013067562
1022,0.0027212247
1023,0.04311664
1024,0.002618514
1025,0.017199077
1026,0.19029525
1028,0.010301536
1029,0.008181267
1032,0.042638842
1034,0.03506387
1036,0.010227241
1037,0.0032530185
1039,0.27312246
1042,0.014316136
1045,0.016365562
1046,0.04716625
1050,0.014371119
1052,0.019546287
1055,0.012838069
1057,0.0075604143
1058,0.0022231245
1060,0.0026293583
1062,0.0118758725
1063,0.017973421
1064,0.029406272
1065,0.008869775
1066,0.0107593145
1067,0.16333053
1068,0.035171736
1070,0.06599727
1072,0.015938032
1077,0.27631015
1078,0.01352945
1079,0.0027081163
1081,0.03491132
1082,0.23700291
1093,0.011159173
1094,0.013453736
1102,0.017169707
1103,0.053992666
1106,0.002733707
1107,0.26466954
1112,0.036313437
1113,0.0028517162
1114,0.020720365
1116,0.002802831
1118,0.043086052
1120,0.019629464
1121,0.03800505
1128,0.015115892
1130,0.08917545
1132,0.009216369
1135,0.0056504593
1138,0.066090055
1139,0.00455401
1141,0.015458392
1143,0.2310169
1146,0.15835445
1148,0.012904726
1149,0.03169968
1151,0.009596083
1152,0.016524969
1153,0.008401211
1155,0.021087632
1157,0.0022833408
1160,0.02848425
1161,0.004022952
1162,0.034166217
1164,0.0486607
1168,0.01670009
1169,0.0029971716
1174,0.19456442
1176,0.003507453
1177,0.28590325
1178,0.01792489
1180,0.006530544
1181,0.032534692
1182,0.017281793
1185,0.009542349
1190,0.0077029658
1194,0.003696416
1196,0.028899176
1199,0.008518388
1200,0.025552839
1201,0.006114485
1202,0.026178457
1206,0.2517609
1207,0.024207497
1208,0.0020505541
1212,0.02705863
1216,0.0023895635
1219,0.011145007
1221,0.012440388
1222,0.0028100635
1225,0.025326144
1227,0.014316136
1230,0.014768345
1231,0.012902132
1232,0.0114792995
1233,0.0028535747
1234,0.04217986
1235,0.0138999475
1236,0.11791246
1237,0.00175873
1238,0.20276399
1239,0.018570222
1240,0.026250541
1241,0.008714828
1244,0.04366014
1245,0.04235068
1247,0.014316136
1250,0.012221273
1251,0.00366523
1257,0.009545923
1259,0.0025596665
1266,0.13225524
1267,0.3195171
1268,0.0050535044
1270,0.19813879
1272,0.007955817
1273,0.17795798
1276,0.041243862
1278,0.0023807576
1279,0.033014074
1283,0.019181332
1284,0.027182108
1286,0.0039694128
1289,0.029250745
1290,0.0029081353
1292,0.005426496
1293,0.03253072
1294,0.08832806
1296,0.07653676
1298,0.009596083
1299,0.11464331
1301,0.002635855
1304,0.036692414
1306,0.015366705
1308,0.09981973
1310,0.020702187
1311,0.0024436703
1312,0.07812009
1315,0.0033085663
1318,0.081699915
1319,0.0053746123
1320,0.002655794
1323,0.004215478
1324,0.010006151
1325,0.04035802
1326,0.016781602
1329,0.23136653
1331,0.1283823
1332,0.010748605
1335,0.0032635226
1336,0.24796408
1338,0.023096252
1340,0.032846097
1342,0.0029404352
1345,0.00999939
1347,0.0029722431
1349,0.027182108
1350,0.073565796
1351,0.0036513745
1354,0.0033439652
1355,0.010382232
1356,0.012068939
1359,0.03862851
1361,0.24367604
1362,0.2719432
1363,0.15360796
1365,0.013006819
1366,0.026079325
1367,0.016365562
1368,0.004594204
1369,0.0023152803
1370,0.028353471
1371,0.019950338
1372,0.2620403
1374,0.0041959514
1375,0.1254092
1376,0.033389863
1379,0.0030955065
1380,0.010001533
1383,0.012904726
1387,0.05697622
1388,0.0422413
1389,0.0036220814
1390,0.075625144
1394,0.035463963
1396,0.24002635
1397,0.024558863
1399,0.018591797
1400,0.021509662
1402,0.20058043
1403,0.05893883
1404,0.15516426
1405,0.106120355
1407,0.011381104
1409,0.008975969
1413,0.0026407773
1415,0.050855197
1416,0.022761548
1418,0.0036601073
1422,0.0022919136
1423,0.0027861716
1425,0.0025533608
1428,0.013716571
1429,0.011360327
1430,0.012904726
1431,0.08500773
1432,0.0055075996
1434,0.0019064333
1435,0.0037592798
1436,0.21150039
1438,0.0045973253
1443,0.032180436
1445,0.11224046
1446,0.088026956
1453,0.008860608
1456,0.004386052
1458,0.017027438
1459,0.003144299
1460,0.02503689
1461,0.22202295
1462,0.28153735
1463,0.012240144
1466,0.17746225
1467,0.011642405
1469,0.07579103
1470,0.0032447127
1471,0.16007139
1473,0.0059610773
1476,0.013452623
1477,0.038153157
1481,0.012904726
1482,0.05765857
1485,0.13605738
1486,0.25673142
1490,0.046560608
1491,0.16007139
1493,0.004630063
1494,0.07286816
1500,0.007827334
1504,0.022031905
1506,0.009094752
1509,0.009819127
1512,0.031828314
1514,0.03291122
1518,0.011380175
1520,0.00279197
1522,0.07929291
1525,0.16007139
1526,0.04217986
1529,0.23989148
1530,0.04195432
1532,0.0037180895
1533,0.015459054
1537,0.036380377
1542,0.049650785
1544,0.029883128
1545,0.2666432
1546,0.15360796
1549,0.11954096
1551,0.004001682
1552,0.0037428043
1555,0.015490669
1556,0.0033872824
1558,0.1841425
1560,0.0069761155
1561,0.03711682
1562,0.007022394
1563,0.0019831161
1566,0.0037501135
1568,0.019773528
1570,0.011319895
1575,0.14078757
1577,0.022299062
1579,0.005808628
1581,0.015337022
1582,0.07266086
1585,0.03397889
1586,0.005038142
1587,0.010304993
1593,0.0220524
1597,0.08334605
1599,0.015945222
1608,0.0038749236
1609,0.012904726
1612,0.021146877
1615,0.002655794
1616,0.021611169
1618,0.03336117
1619,0.0028100635
1624,0.0070030726
1625,0.08277049
1627,0.018210944
1628,0.24597524
1635,0.0031401585
1636,0.052424744
1637,0.012094219
1640,0.010227241
1642,0.0048947823
1645,0.016716424
1647,0.011068637
1648,0.20766507
1650,0.0033444576
1651,0.081449196
1653,0.014764842
1654,0.002826704
1655,0.021805065
1656,0.034897987
1657,0.13894622
1659,0.19933276
1661,0.20718694
1662,0.016202742
1663,0.084866114
1664,0.05202857
1671,0.012807672
1673,0.012904726
1674,0.015136684
1678,0.005882535
1680,0.015081232
1682,0.03961818
1687,0.0027775827
1689,0.004060589
1690,0.02698251
1691,0.02508965
1692,0.030647026
1696,0.019361276
1701,0.11662079
1702,0.01013885
1705,0.0114716515
1707,0.023250544
1711,0.01643994
1714,0.050884403
1715,0.23364727
1716,0.032063756
1717,0.004507956
1719,0.004163806
1723,0.0036147078
1725,0.0037364885
1726,0.18083456
1728,0.0020466256
1730,0.0046513467
1731,0.004166741
1736,0.0037085686
1742,0.25985795
1745,0.09998873
1747,0.21950908
1749,0.033310134
1750,0.06993333
1751,0.0023796922
1752,0.017483786
1753,0.15168068
1754,0.011953262
1758,0.14853978
1759,0.014143056
1760,0.002556711
1761,0.011527948
1763,0.022349903
1765,0.08591985
1767,0.05545332
1768,0.003727617
1769,0.008649054
1774,0.0361289
1775,0.0674689
1776,0.002366061
1777,0.020590847
1779,0.017062446
1780,0.0025206173
1783,0.0051372396
1784,0.0032905466
1785,0.005002413
1789,0.013188299
1790,0.06349756
1792,0.008542271
1793,0.053159446
1795,0.009126336
1796,0.012825766
1798,0.04755094
1802,0.017350126
1803,0.06258499
1805,0.0036825954
1806,0.03860558
1809,0.01945602
1810,0.0026716513
1812,0.0151401395
1813,0.037542287
1814,0.0783087
1815,0.030324511
1817,0.0162847
1818,0.019706102
1819,0.009390576
1820,0.013547275
1821,0.16110644
1823,0.058003068
1826,0.013126959
1827,0.04629092
1829,0.24323289
1831,0.0032344686
1833,0.041387897
1834,0.011911665
1837,0.0289913
1838,0.002767397
1839,0.005171802
1840,0.015541451
1841,0.016800221
1842,0.052681815
1844,0.028549494
1845,0.011289931
1846,0.0022366748
1847,0.0030752586
1850,0.002546529
1851,0.040059187
1852,0.0022033604
1860,0.057554133
1862,0.030549884
1864,0.15455355
1865,0.010415601
1866,0.032471985
1867,0.041952997
1870,0.030566413
1871,0.030800976
1872,0.010664769
1873,0.0034369163
1874,0.101204045
1876,0.07624864
1878,0.009815377
1879,0.17652477
1884,0.030523855
1885,0.004470451
1888,0.032611188
1893,0.0079183495
1897,0.043139294
1901,0.009843604
1902,0.009902266
1903,0.0024870501
1905,0.04848373
1907,0.008064985
1908,0.24965002
1919,0.19793108
1921,0.2159502
1926,0.010276694
1928,0.018270714
1930,0.16120915
1933,0.00803117
1934,0.009458316
1935,0.05837659
1939,0.24348281
1940,0.013716571
1942,0.007982336
1943,0.003591143
1945,0.010234435
1946,0.0342746
1948,0.03481489
1949,0.015701963
1952,0.027894871
1953,0.011315797
1955,0.012584825
1959,0.021248259
1963,0.0061591594
1965,0.014098096
1967,0.012066887
1968,0.028808318
1969,0.0038656453
1970,0.07745686
1973,0.0071078944
1977,0.03759999
1978,0.004615584
1979,0.002069762
1988,0.020238038
1991,0.025410252
1994,0.0022518686
1996,0.004852628
1997,0.008930988
1998,0.0062165335
2000,0.26781002
2002,0.0062529757
2004,0.02951054
2007,0.04839834
2008,0.014942599
2010,0.004626524
2011,0.021255897
2012,0.043954063
2015,0.009359174
2018,0.0034658946
2019,0.0036147078
2023,0.022964388
2024,0.08347437
2026,0.009034813
2028,0.0058701
2029,0.015941527
2031,0.008940114
2033,0.037836872
2034,0.041932784
2037,0.22193165
2038,0.012066887
2039,0.013968209
2040,0.0038725373
2042,0.0072829626
2045,0.019257372
2048,0.026545886
2049,0.027894871
2050,0.037553936
2057,0.021632634
2061,0.020662522
2063,0.0590603
2067,0.012935301
2069,0.024743952
2070,0.013223083
2072,0.19199593
2073,0.10612706
2075,0.009005897
2076,0.06996134
2081,0.01643994
2082,0.03905352
2084,0.14311928
2085,0.07459962
2086,0.01946056
2088,0.024285577
2092,0.05179879
2093,0.006989868
2094,0.0036805996
2096,0.14277627
2102,0.009390576
2103,0.10585128
2104,0.055606943
2108,0.14068094
2109,0.07056804
2111,0.029883128
2113,0.032642223
2116,0.051978134
2117,0.03674127
2118,0.026044993
2119,0.01524908
2120,0.0035030707
2121,0.013399832
2124,0.06173954
2125,0.025384827
2126,0.008810784
2127,0.26944923
2131,0.0020215877
2133,0.017963938
2134,0.036507994
2136,0.012440388
2137,0.106470674
2139,0.030618612
2144,0.002554465
2145,0.025672758
2146,0.07344937
2149,0.0192139
2150,0.0036417681
2151,0.06909988
2152,0.015738668
2153,0.0032480205
2157,0.054194026
2158,0.007861511
2159,0.0047993422
2161,0.003975046
2163,0.0046917987
2166,0.040256806
2169,0.013860845
2171,0.044178266
2177,0.02076023
2179,0.06256495
2182,0.0023457657
2184,0.21280707
2185,0.03819923
2186,0.005222996
2187,0.004078758
2188,0.020650415
2189,0.004575977
2190,0.1781182
2194,0.0022360766
2195,0.015255854
2196,0.027143545
2198,0.1446983
2199,0.017288685
2200,0.005096505
2201,0.009317637
2203,0.088278815
2208,0.012968653
2209,0.037199505
2210,0.019666193
2211,0.0034738025
2213,0.013162941
2214,0.0038220338
2215,0.25592044
2216,0.004021844
2218,0.0029687253
2222,0.040059187
2224,0.0036678517
2229,0.006610572
2230,0.011261188
2234,0.101841226
2235,0.019878998
2237,0.012917895
2239,0.0042562843
2241,0.0062800804
2242,0.0057334886
2243,0.0074728
2244,0.002767397
2245,0.002169707
2248,0.09441414
2251,0.0069324574
2253,0.24017264
2254,0.0037252128
2257,0.0031892601
2261,0.036932636
2262,0.011657344
2266,0.011762075
2269,0.0038417005
2275,0.006750493
2278,0.00867387
2279,0.008764354
2283,0.012683764
2284,0.05202857
2285,0.003246843
2286,0.0025181833
2287,0.10414529
2289,0.11736253
2290,0.11920686
2291,0.01946056
2293,0.012240144
2300,0.062264528
2301,0.005098432
2302,0.11419881
2303,0.030745283
2304,0.002796066
2305,0.06055796
2306,0.039624184
2307,0.024882756
2308,0.19547342
2311,0.02239442
2313,0.039240457
2315,0.0026716513
2316,0.01774214
2318,0.25592044
2322,0.006498892
2323,0.011201398
2325,0.04024111
2327,0.017346883
2328,0.06382045
2329,0.083863534
2330,0.019522503
2332,0.0035565759
2333,0.008614461
2334,0.04174775
2337,0.02371442
2338,0.07577513
2341,0.14026403
2344,0.03454978
2345,0.005959893
2347,0.008583201
2348,0.016232489
2349,0.0033219384
2350,0.0073971334
2351,0.032469135
2358,0.06447669
2359,0.06992815
2361,0.01847774
2363,0.015692554
2364,0.0054222303
2366,0.11834124
2369,0.0043887454
2370,0.25124624
2373,0.0299067
2375,0.006463101
2377,0.031008353
2384,0.05697435
2385,0.008218196
2386,0.026653856
2387,0.0020361615
2388,0.04160157
2392,0.012889889
2393,0.017042466
2394,0.015207141
2395,0.010822491
2396,0.020795638
2397,0.017742073
2400,0.015207141
2401,0.011619422
2403,0.028257823
2407,0.057052992
2408,0.03368036
2410,0.01066401
2414,0.22136325
2416,0.24997127
2421,0.0038693487
2422,0.03454978
2423,0.034874123
2425,0.033915926
2430,0.008223659
2433,0.0049121673
2434,0.06549401
2437,0.032731645
2438,0.011117315
2439,0.03931202
2440,0.08462791
2442,0.02211045
2444,0.016215403
2449,0.0123301875
2456,0.016248068
2458,0.059709895
2462,0.009338776
2463,0.010109661
2464,0.005482373
2465,0.0064955093
2466,0.00394646
2470,0.15365158
2476,0.009395177
2478,0.042624526
2482,0.25132516
2483,0.008930684
2484,0.20875488
2487,0.0020979783
2488,0.0337756
2493,0.0036155444
2494,0.0075980164
2495,0.025051424
2499,0.01946056
2501,0.2001147
2503,0.019244844
2504,0.008039326
2507,0.011657344
2509,0.009934861
2511,0.012857773
2512,0.04057296
2515,0.004091016
2516,0.011281344
2517,0.008823223
2521,0.2564365
2525,0.0018435542
2527,0.108376026
2528,0.0088334335
2529,0.022268519
2530,0.0055115344
2531,0.20151433
2533,0.0018759256
2537,0.021438947
2538,0.012236422
2539,0.021545881
2541,0.011362025
2542,0.11736253
2543,0.0026495557
2544,0.0026716513
2545,0.014777013
2546,0.0041672788
2548,0.03819923
2549,0.003146745
2555,0.0027464137
2556,0.019209
2558,0.06083384
2561,0.21723096
2563,0.20070645
2566,0.005625803
2567,0.07791603
2572,0.0042613456
2573,0.017095666
2574,0.012807672
2578,0.009776843
2580,0.038007353
2581,0.0037037092
2582,0.0059392108
2586,0.07812541
2588,0.005649902
2589,0.07620801
2591,0.012917895
2594,0.043061826
2595,0.012776269
2596,0.06217057
2597,0.0056081214
2599,0.010601749
2600,0.013716571
2601,0.04597175
2611,0.008861767
2613,0.010001533
2614,0.0064895204
2615,0.014631968
2616,0.22322974
2617,0.040650506
2618,0.0044655427
2619,0.035882123
2626,0.0030126714
2630,0.24616985
2632,0.009272467
2636,0.011741208
2639,0.037093543
2642,0.0021544667
2644,0.28855687
2647,0.012240144
2648,0.24965002
2649,0.36052155
2651,0.015853833
2652,0.08847107
2656,0.21751715
2658,0.23390806
2664,0.003344151
2667,0.11215779
2669,0.023960395
2670,0.0033174783
2671,0.2908581
2672,0.24031752
2673,0.0025972049
2678,0.02285448
2679,0.01577668
2682,0.0043000905
2684,0.018079076
2685,0.0289913
2687,0.0068588224
2689,0.0032894427
2700,0.008601634
2701,0.013549047
2702,0.032506436
2704,0.042732153
2707,0.00415711
2710,0.015325763
2713,0.01946056
2715,0.039935943
2716,0.05633197
2724,0.005811906
2726,0.07478758
2727,0.011908747
2728,0.002703749
2730,0.0035753914
2731,0.05743428
2733,0.022021767
2736,0.008940114
2737,0.012481593
2739,0.060390126
2740,0.0032750396
2741,0.020903125
2745,0.041441385
2747,0.24965002
2749,0.020289619
2751,0.00204886
2752,0.027724536
2759,0.24215828
2760,0.0023837416
2764,0.005368862
2766,0.021509662
2769,0.031250622
2772,0.10002457
2773,0.0036339457
2774,0.009185684
2776,0.0035932201
2779,0.013106862
2782,0.23141447
2783,0.010276694
2788,0.0033174783
2789,0.019675402
2791,0.013573234
2793,0.046249058
2794,0.0033872824
2796,0.014299096
2801,0.010084344
2803,0.028394341
2804,0.0018778051
2805,0.012349609
2806,0.22915491
2808,0.030817557
2809,0.017370129
2812,0.01352875
2814,0.09318109
2815,0.016812615
2816,0.036304537
2817,0.17708203
2819,0.045765184
2821,0.22929567
2822,0.022000467
2825,0.009008851
2827,0.00377501
2829,0.018378075
2830,0.0069635017
2831,0.004390654
2833,0.0037421323
2838,0.032727372
2839,0.037920207
2843,0.0028955992
2845,0.012647021
2849,0.031205513
2850,0.003897989
2852,0.012123196
2859,0.01172424
2861,0.003291989
2862,0.022589758
2863,0.01281281
2865,0.009345771
2866,0.21700123
2867,0.054476354
2869,0.06921721
2871,0.0035901384
2872,0.013108958
2873,0.22655499
2874,0.0044100676
2876,0.021134349
2877,0.0029178814
2880,0.064310595
2881,0.010945093
2882,0.03745963
2885,0.006300124
2886,0.046790514
2888,0.0034163517
2889,0.011761786
2891,0.04509935
2892,0.008072053
2893,0.2104819
2897,0.079965755
2898,0.028599167
2899,0.009395177
2901,0.018803196
2903,0.12862949
2904,0.0069072163
2905,0.012706774
2906,0.04992625
2908,0.008919621
2910,0.122011006
2913,0.0026293772
2914,0.004370108
2915,0.0027081163
2917,0.004329935
2918,0.030408513
2919,0.2104819
2920,0.034541156
2921,0.009570869
2922,0.037651937
2925,0.024560936
2926,0.02824044
2927,0.021509662
2928,0.036853686
2929,0.0032443658
2930,0.00839104
2936,0.0018051311
2944,0.0033174783
2949,0.008672144
2950,0.010635604
2951,0.011801665
2952,0.0037842584
2955,0.01829437
2957,0.004623521
2959,0.0056185042
2960,0.022736853
2961,0.013356297
2963,0.008924664
2966,0.003661932
2967,0.029883128
2968,0.016541483
2969,0.026971634
2970,0.010326988
2972,0.10054024
2973,0.012177597
2974,0.00241652
2975,0.24997127
2976,0.015726713
2980,0.0017336328
2983,0.024882756
2984,0.20122056
2986,0.004391419
2988,0.02611063
2989,0.029343583
2990,0.0047820914
2991,0.021574475
2994,0.010144522
2995,0.043765295
2997,0.023107857
3000,0.0192305
3001,0.013223406
3002,0.0034539667
3003,0.022881785
3005,0.0028052789
3007,0.002501059
3008,0.037446834
3009,0.030746654
3011,0.018802712
3012,0.11977982
3015,0.013188299
3017,0.009062562
3019,0.09898158
3022,0.015361029
3025,0.024925686
3027,0.03835539
3028,0.002724686
3030,0.007666865
3031,0.0026449123
3033,0.006304941
3035,0.030624593
3036,0.042671435
3037,0.0034713089
3039,0.0049243304
3041,0.12588507
3046,0.010461985
3047,0.009615204
3048,0.003900095
3050,0.07645726
3051,0.002361581
3053,0.0032282039
3055,0.038049612
3056,0.016216688
3058,0.015401431
3060,0.2371956
3062,0.038071007
3063,0.076587096
3064,0.16406527
3065,0.27105257
3067,0.043139294
3069,0.022946026
3070,0.052442882
3072,0.19048837
3073,0.0138824545
3074,0.0033174783
3079,0.04529685
3080,0.14576568
3083,0.011905207
3084,0.011467186
3089,0.012917895
3093,0.0024678481
3094,0.124993294
3096,0.08945526
3098,0.0111109475
3100,0.0041096266
3101,0.057562783
3102,0.015873471
3104,0.04222315
3105,0.06179827
3106,0.015207141
3109,0.004105946
3110,0.0039257053
3111,0.021114215
3113,0.12937231
3115,0.0833475
3116,0.0126286475
3120,0.012745159
3122,0.00858594
3124,0.015207141
3128,0.006726352
3129,0.02729425
3130,0.04262927
3132,0.03589882
3133,0.009071838
3135,0.022641163
3138,0.015119648
3139,0.032651387
3140,0.18072662
3143,0.0061223954
3146,0.2652697
3148,0.18141772
3149,0.06561777
3150,0.040650506
3152,0.034698807
3153,0.035919793
3154,0.048639048
3155,0.01217603
3159,0.018678267
3162,0.001981041
3163,0.17903872
3164,0.0024729336
3166,0.03037481
3167,0.032471985
3168,0.0032480205
3171,0.014009263
3172,0.097955234
3173,0.015469724
3177,0.21321478
3181,0.0156306
3183,0.22727573
3185,0.032471985
